Track,Album Name,Artist,Release Date,Spotify Playlist Count,Spotify Popularity,YouTube Views,Explicit Track
It Ain't Me (with Selena Gomez),It Ain't Me (with Selena Gomez),Kygo,2017-02-16,150179.0,71.0,308045364.0,0
Baarish Ban Jaana,Baarish Ban Jaana,Payal Dev,2021-06-03,4554.0,57.0,764803929.0,0
I CAN'T STOP ME,Eyes Wide Open,TWICE,2020-10-26,32051.0,65.0,681682229.0,0
Take What You Want (feat. Ozzy Osbourne & Travis Scott),Hollywood's Bleeding,Post Malone,2019-09-06,108263.0,69.0,261237045.0,0
Filhaal2 Mohabbat,Filhaal2 Mohabbat,B Praak,2021-07-06,63.0,57.0,717290683.0,0
8am in Charlotte,For All The Dogs,Drake,2023-10-06,34004.0,,4234309.0,1
Vivir Mi Vida,3,Marc Anthony,2013-07-23,78822.0,71.0,1398550208.0,0
Lullaby - BadWolf Remix,Lullaby (BadWolf Remix),TR-MEET,2023-03-24,113.0,10.0,327499400.0,0
Love Not War (The Tampa Beat),Love Not War (The Tampa Beat) [Remixes] (feat. Jason Derulo),Jason Derulo,2020-11-19,51888.0,59.0,239078390.0,0
WHERE SHE GOES,nadie sabe lo que va a pasar maï¿½ï¿,Bad Bunny,2023-10-13,11199.0,,,1
"Lose Yourself - From ""8 Mile"" Soundtrack",8 Mile,Eminem,2002-10-29,345119.0,75.0,1360758976.0,1
My Oh My,My Oh My,Ava Max,2024-04-04,2365.0,1.0,7298437.0,0
Not My Fault (with Megan Thee Stallion),Not My Fault (with Megan Thee Stallion),Reneï¿½ï¿½,2023-12-15,8973.0,,101469.0,1
willow,evermore,Taylor Swift,2020-12-10,67136.0,72.0,189534686.0,0
100 MESSAGGI,100 MESSAGGI,Lazza,2024-02-27,5282.0,73.0,30283430.0,1
OUT OUT (feat. Charli XCX & Saweetie),OUT OUT (feat. Charli XCX & Saweetie),Joel Corry,2021-08-13,105947.0,68.0,21324881.0,0
Cï¿½ï¿½,VICE VERSA,Rauw Alejandro,2021-06-25,83179.0,76.0,132634826.0,1
Whatï¿½ï¿½ï¿½,Scary Hours 2,Drake,2021-03-05,94964.0,62.0,84527592.0,1
Turn On The Lights again.. (feat. Future),USB,Fred again..,2022-01-17,102679.0,61.0,4804721.0,0
Despï¿½ï¿½dase,"Boca Chueca, Vol. 1",Carin Leon,2024-06-01,393.0,72.0,4595134.0,1
"Mommy, Mommy Give Me Yummy","Mommy, Mommy Give Me Yummy",D Billions,2021-04-20,49.0,21.0,833736978.0,0
Illegal Weapon,Illegal Weapon,Garry Sandhu,2017-09-25,12496.0,57.0,665109271.0,0
Starships,Crave Volume 7,Nicki Minaj,2012-01-01,189848.0,73.0,565850053.0,1
Calidad,Calidad,Grupo Firme,2022-07-12,18763.0,54.0,272892088.0,0
Watch Me,This Is A Challenge,Silento,2016-12-16,20.0,,2020132561.0,0
Send My Love (To Your New Lover),25,Adele,2015-11-20,89443.0,66.0,997993764.0,0
Chakalitos,Chakalitos,Angi Fire,2023-07-22,157.0,10.0,221422238.0,0
No Hay Nadie Mï¿½,No Hay Nadie Mï¿½,Sebastian Yatra,2018-01-26,43372.0,69.0,1289314157.0,0
Rather Be (feat. Jess Glynne),I Cry When I Laugh,Clean Bandit,2013-01-01,188363.0,70.0,875568512.0,0
Into Your Arms (feat. Ava Max),Into Your Arms (feat. Ava Max),Witt Lowry,2018-06-08,68181.0,67.0,388438653.0,1
Ramenez la coupe ï¿½ï¿½ la ma,Ramenez la coupe ï¿½ï¿½ la ma,Vegedream,2018-07-17,154354.0,62.0,550746505.0,0
1000 Blunts,"Sing Me a Lullaby, My Sweet Temptation",$uicideboy$,2022-07-29,43837.0,72.0,87680985.0,1
#BrooklynBloodPop!,#BrooklynBloodPop!,SyKo,2020-07-27,76485.0,62.0,247178404.0,1
Baby Songs,Baby Lullaby - Relaxing Piano Baby Lullabies Baby Songs and Nursery Rhymes for Baby Sleep and Newborn Natural Sleep Aid,Baby Lullaby,2014-10-23,36.0,27.0,897454562.0,0
Mï¿½ï¿½dchen auf dem P,Mï¿½ï¿½dchen auf dem P,Luca-Dante Spadafora,2023-05-12,46323.0,67.0,23993631.0,0
Cuando Te Besï¿,Cuando Te Besï¿,Becky G,2018-08-02,51865.0,63.0,1114556086.0,0
"Lutt Putt Gaya (From ""Dunki"")","Lutt Putt Gaya (From ""Dunki"")",Pritam,2023-11-22,3298.0,,122509013.0,0
girl$,girl$,Dom Dolla,2024-06-07,945.0,,78608.0,0
Clout (feat. Cardi B),FATHER OF 4,Offset,2019-02-22,61432.0,58.0,635706453.0,1
I love you,I love you,Dadju,2023-12-08,10432.0,63.0,30034889.0,0
Loucura,Amor e ï¿½ï¿,Borges,2023-12-12,10849.0,,70231783.0,1
Forget About Us,Forget About Us,Perrie,2024-04-12,1439.0,,6223280.0,0
One Last Time,My Everything,Ariana Grande,2014-08-21,110953.0,77.0,1101895606.0,0
Malas Decisiones,K23,Kenia OS,2022-10-27,15573.0,68.0,141829637.0,0
Dos Mil 16,Un Verano Sin Ti,Bad Bunny,2022-05-06,50219.0,71.0,198252709.0,0
La Vaca Lola,Las 20 Mejores Canciones Infantiles,Toy Cantando,2013-06-10,3255.0,55.0,2809354638.0,0
Termina Comigo Antes,Termina Comigo Antes,Gusttavo Lima,2022-03-31,12885.0,63.0,459414543.0,0
Baarish,Baarish,Payal Dev,2020-08-11,1424.0,41.0,135529803.0,0
ZITTI E BUONI,ZITTI E BUONI,Mï¿½ï¿½ne,2021-03-03,94637.0,69.0,259762159.0,1
Dijeron Que No La Iba Lograr,Dijeron Que No La Iba a Lograr,Chino Pacas,2023-03-14,23146.0,43.0,146033306.0,0
Is It Love,Is It Love,Loreen,2023-10-13,736.0,,16708048.0,0
Feel It Still,Feel It Still,Portugal. The Man,2017-03-02,20411.0,74.0,563059238.0,0
Portobello Beach,Passport,Quiet as a Mouse,2022-10-21,,,453903004.0,0
MotorSport,MotorSport,Migos,2017-10-27,89159.0,62.0,744579257.0,1
Bad At Love,hopeless fountain kingdom (Deluxe),Halsey,2017-06-02,56371.0,59.0,575220523.0,0
Nevada,Nevada,YoungBoy Never Broke Again,2021-01-30,60031.0,64.0,109858521.0,1
The Adults Are Talking,The New Abnormal,The Strokes,2020-04-10,152115.0,76.0,161335622.0,0
Melhor Eu Ir / Ligando os Fatos / Sonho de Amor / Deixa Eu Te Querer (Ao Vivo),Churrasquinho do Menos ï¿½ï¿½ Mais (Ao V,Grupo Menos ï¿½ï¿½,2020-04-23,6608.0,,996737706.0,0
Hips Don't Lie (feat. Wyclef Jean),Oral Fixation Vol. 2,Shakira,2005-01-01,261693.0,80.0,1663636127.0,0
Overdose,Overdose - Single,natori,2022-09-07,2663.0,62.0,271219300.0,0
Techno Cumbia (Remasterizado 2024/30th Anniversary),Amor Prohibido (Remasterizado 2024/30th Anniversary),Selena,2024-03-22,12.0,,,0
Tak Segampang Itu,Tak Segampang Itu,Anggi Marito,2022-12-02,14918.0,74.0,201860884.0,0
Emotionally Scarred,My Turn,Lil Baby,2020-02-28,93481.0,63.0,310518713.0,1
When It Rains It Pours,This One's for You,Luke Combs,2017-06-02,93613.0,78.0,576510087.0,0
If I Didn't Love You,If I Didn't Love You,Jason Aldean,2021-07-23,22233.0,60.0,95029099.0,0
NO ME QUIERO CASAR,nadie sabe lo que va a pasar maï¿½ï¿,Bad Bunny,2023-10-13,20979.0,73.0,33000813.0,1
UNHEALTHY (feat. Shania Twain),UNHEALTHY (feat. Shania Twain),Anne-Marie,2023-05-18,18457.0,60.0,18349123.0,0
ATORRANTE - con Los Palmeras,ATORRANTE - con Los Palmeras,Emanero,2023-07-05,7487.0,61.0,189591521.0,0
"Praise (feat. Brandon Lake, Chris Brown & Chandler Moore)",CAN YOU IMAGINE?,Elevation Worship,2023-05-19,31102.0,70.0,87320948.0,0
greedy,greedy - Single,Tate McRae,2023-09-15,3984.0,,,0
El Mejor,El Mejor,Chayï¿½ï¿½n R,2023-10-27,1181.0,,9465691.0,1
Take Me to Church,Take Me to Church EP,Hozier,2013-09-13,113315.0,74.0,184351951.0,0
Roses,Roses,The Chainsmokers,2015-06-16,137023.0,68.0,585020723.0,0
Close Friends (Lil Baby & Gunna),Drip Harder,Lil Baby,2018-10-04,99524.0,65.0,503301861.0,1
"0 Sentimientos (Remix) [feat. Baby Rasta, Noriel, Darkiel, Messiah & Lyan]",Chosen Few: New Generation,Boy Wonder CF,2023-11-21,871.0,,,0
BEBï¿,BEBï¿,Camilo,2020-11-25,42742.0,66.0,458776041.0,0
Propuesta Indecente,Caliente! Latino Hitmix 2013,Romeo Santos,2013-01-01,76654.0,74.0,2243582425.0,0
Palhaï¿½ï¿½a (Ao V,Palhaï¿½ï¿½a (Ao Vivo) - Si,Naiara Azevedo,2023-01-12,10235.0,58.0,296057090.0,0
Atmosphere,Atmosphere,FISHER,2023-08-11,403.0,70.0,329644.0,0
Eid,Eid,Mehmood J,2022-06-24,5.0,4.0,20819326.0,0
Money In The Grave (Drake ft. Rick Ross),The Best In The World Pack,Drake,2019-06-15,18065.0,70.0,243075035.0,1
BABY NUEVA,nadie sabe lo que va a pasar maï¿½ï¿,Bad Bunny,2023-10-13,23373.0,,29487901.0,1
ıııııııııı ıııı ıııııı ıııııııı,ıııııııııı ıııı ıııııı ıııııııı - Single,ıııııııııı ıııııııı,2022-12-08,114.0,24.0,,0
Escapate Conmigo,Nacimiento,Wisin,2018-01-19,,,1719584760.0,0
Lighter,Lighter (Extended Mix),Galantis,2024-02-16,4573.0,5.0,1679600.0,0
"Halli Naatu (From ""Rrr"")","Halli Naatu (From ""Rrr"") - Single",Rahul Sipligunj,2021-11-10,169.0,,636965758.0,0
Happier,ıı (Deluxe),Ed Sheeran,2017-03-03,109373.0,70.0,696425510.0,0
Kill Em With Kindness,Revival (Deluxe),Selena Gomez,2015-10-09,48598.0,56.0,592341655.0,0
Good Love,Good Love,Hannah Laing,2023-05-12,26116.0,70.0,20691770.0,0
Little Girl Gone,Little Girl Gone,CHINCHILLA,2023-04-21,21963.0,68.0,44530380.0,1
Ella Quiere Beber - Remix,Ella Quiere Beber (Remix),Anuel AA,2018-11-02,6615.0,70.0,785898158.0,0
Blicky,Blicky,Fresh X Reckless,2023-01-11,6378.0,40.0,5983105.0,1
Baby (Lil Baby feat. DaBaby),Baby,Quality Control,2019-07-17,111477.0,68.0,212806984.0,1
Hotel,Hotel,Montell Fish,2022-09-16,5666.0,74.0,38522238.0,0
Mas Altas Que Bajadas,Nata Montana,Natanael Cano,2023-06-30,15069.0,71.0,140916381.0,1
Somewhere Only We Know,Somewhere Only We Know,Gustixa,2022-09-05,9646.0,43.0,98671018.0,0
X1,Little Hair,MC Cabelinho,2021-12-20,30221.0,62.0,389574452.0,1
Baby Shark,Pinkfong Bebefinn (Pt. 1),Bebefinn,2022-08-26,162.0,31.0,462509288.0,0
DISPARA ***,DISPARA ***,Nicki Nicole,2023-05-17,23852.0,66.0,132049541.0,1
Burn,Halcyon,Ellie Goulding,2012-01-01,104998.0,68.0,1776560692.0,0
By Your Side,By Your Side,Rod Wave,2021-11-22,40909.0,60.0,111437165.0,1
Very Sad,Very Sad,Enchan,2022-11-23,284.0,,1328757.0,1
No Te Contaron Mal,No Te Contaron Mal,Christian Nodal,2018-09-07,37141.0,68.0,1091852566.0,0
When We Were Young,25,Adele,2015-11-20,117365.0,71.0,1021758621.0,0
Miracle (Extended),Miracle (with Ellie Goulding) [Remixes],Calvin Harris,2023-06-16,92.0,14.0,57477.0,0
Zapateado Encabronado #3,Nuestra Historia de Voces Ediciï¿½ï¿½n de Oro 25 a,Alacranes Musical,2024-03-22,5.0,,,0
Ainï¿½ï¿½ï¿½t Tha,One Thing At A Time,Morgan Wallen,2023-03-03,30503.0,74.0,35281929.0,1
I Am Your Gummy Bear (The Gummy Bear Song),Gummybear Song,Gummibï¿½,2007-01-01,11904.0,57.0,3982526341.0,0
Do It Again (feat. 2Rare),Do It Again (feat. 2Rare),NLE Choppa,2022-10-07,65297.0,60.0,54256746.0,1
Te Felicito,"Unas Mï¿½ï¿½as y Otras Prestadas, Vo",Gerardo Coronel,2022-11-11,2515.0,57.0,352276536.0,0
Funny Song,Funny Song,Bruno Portinho Trilhas para filmes,2023-03-07,3.0,2.0,,0
The Smallest Man Who Ever Lived,THE TORTURED POETS DEPARTMENT,Taylor Swift,2024-04-18,2923.0,,6094390.0,1
Loading,Loading,Central Cee,2020-10-22,137745.0,65.0,204509339.0,1
Tek Tek (feat. MHD),Tek Tek (feat. MHD),DYSTINCT,2023-05-11,30635.0,59.0,79305809.0,0
Everyday Hustle,WE DON'T TRUST YOU,Future,2024-03-22,9191.0,,4797753.0,1
Dos Besitos,Dos Besitos,La Joaqui,2022-10-27,18928.0,56.0,163408340.0,0
Deep Down (feat. Never Dull),Deep Down (feat. Never Dull),Alok,2022-06-17,61133.0,76.0,22524199.0,0
No Me Conoce - Remix,No Me Conoce (Remix),Jhay Cortez,2019-05-17,135811.0,75.0,174911891.0,0
ııCıımo Pasıı?,ııCıımo Pasıı?,Ela Taubert,2024-02-14,3662.0,,41942760.0,0
Freaky Friday (feat. Chris Brown),Freaky Friday (feat. Chris Brown),Lil Dicky,2018-03-15,82446.0,65.0,822191175.0,1
Still Rollin,Still Rollin,Shubh,2023-05-19,18344.0,69.0,126428962.0,0
Safe And Sound,Capital Cities EP,Capital Cities,2012-01-01,256512.0,78.0,291434533.0,0
Mal Hombre,Mal Hombre,Kim Loaiza,2023-10-25,1104.0,,99108166.0,0
Teeth,Teeth,5 Seconds of Summer,2019-08-21,103554.0,71.0,322965834.0,0
I Took A Pill In Ibiza,The Truth,Mike Posner,2015-06-22,17799.0,49.0,2000837797.0,1
Run Free,Run Free,Deep Chills,2017-08-18,1795.0,55.0,10003352.0,0
In The Dark,In the Dark,Purple Disco Machine,2022-01-21,34102.0,59.0,61447086.0,0
Felina,Felina,WIU,2022-09-22,35385.0,63.0,199523728.0,0
Meet you at the Graveyard,"Clean Sheets, dirty walls",Cleffy,2023-10-06,21.0,14.0,13445854.0,1
Sexy to Someone,Sexy to Someone,Clairo,2024-05-23,2626.0,74.0,1148601.0,0
Se Le Ve,"Se Le Ve (feat. Justin Quiles, Arcangel, De La Ghetto, Lenny Tavï¿½ï¿½rez & Dï¿½ï¿½melo Flow) ",Dï¿½ï¿½melo,2021-08-12,43572.0,56.0,200632603.0,1
Coraï¿½ï¿½ï¿½ï¿½o,Manual de Como Amar Errado,WIU,2022-11-29,30426.0,63.0,181495900.0,1
FEARLESS,FEARLESS,LE SSERAFIM,2022-05-02,20231.0,62.0,386459691.0,0
Let It Go,Let It Go,James Bay,2014-01-01,128593.0,65.0,580076338.0,0
Where It Ends,Where It Ends,Bailey Zimmerman,2022-08-19,28857.0,75.0,24354425.0,0
drivers license,drivers license,Olivia Rodrigo,2021-01-08,9903.0,57.0,,0
Desenrola Bate Joga de Ladin (feat. DJ Biel do Furduncinho),Pros Menorzin (feat. DJ Biel do Furduncinho),L7NNON,2022-04-08,17907.0,53.0,17014183.0,0
Carry You Home,Carry You Home,Alex Warren,2024-05-31,1095.0,71.0,1902586.0,0
City Boys,Workout Rap 2024,Burna Boy,2022-02-23,58113.0,69.0,79913960.0,1
Wellerman - Sea Shanty,Wellerman (Sea Shanty),Nathan Evans,2021-01-21,103694.0,66.0,93190559.0,0
Every Summertime,Every Summertime,NIKI,2021-08-10,60923.0,70.0,88319558.0,0
MANDA BALA,MANDA BALA,Ariis,2023-12-08,8387.0,,13616356.0,0
Walk It Talk It,Culture II,Migos,2018-01-26,150813.0,67.0,311818843.0,1
TQMQA,TQMQA - Single,Eladio Carrion,2023-12-14,9916.0,,55659616.0,0
Face Off,Face Off,Tech N9ne,2021-10-07,58039.0,59.0,140886656.0,1
Otra vez (feat. J Balvin),Motivan2,Zion & Lennox,2016-09-30,48788.0,67.0,1323533350.0,0
BOOKER T,EL ï¿½ï¿½LTIMO TOUR DEL M,Bad Bunny,2020-11-27,62435.0,66.0,452234537.0,1
Girls Never Die,<ASSEMBLE24>,tripleS,2024-05-08,769.0,67.0,19762635.0,0
"24/7, 365","24/7, 365",elijah woods,2023-07-24,12758.0,71.0,31715988.0,0
POCPOC,POCPOC,PEDRO SAMPAIO,2023-11-23,9079.0,72.0,73127958.0,0
Je M'appelle,Je M'appelle,Benzz,2022-04-21,83611.0,65.0,96088327.0,1
Soap,Soap,Melanie Martinez,2015-07-10,48604.0,67.0,147735161.0,0
Bam Yang Gang,Bam Yang Gang,BIBI,2024-02-13,3403.0,,61203352.0,0
Never Forget You,Never Forget You,Zara Larsson,2015-09-10,98962.0,66.0,909147975.0,0
Tyler Herro,Tyler Herro,Jack Harlow,2020-10-22,127984.0,66.0,124710525.0,1
"i hate u, i love u (feat. olivia o'brien)","i hate u, i love u (feat. olivia o'brien)",gnash,2016-02-17,122979.0,70.0,1018478143.0,1
Ophelia,Ophelia,The Lumineers,2016-02-05,213943.0,70.0,267224710.0,0
Manos Rotas,Manos Rotas,DELLAFUENTE,2023-11-16,18359.0,71.0,35214805.0,0
Ella No Es Tuya - Remix,Ella No Es Tuya (Remix),Rochy RD,2021-02-03,76669.0,62.0,214069737.0,0
Satellite,Harry's House,Harry Styles,2022-05-20,51605.0,70.0,75741997.0,0
La Santa,YHLQMDLG,Bad Bunny,2020-02-29,96498.0,75.0,372427636.0,1
Tera Ban Jaunga,Kabir Singh,Akhil Sachdeva,2019-06-14,15632.0,63.0,325655059.0,0
Monï¿½ï¿½y so,Up 2 Mï¿,Yeat,2021-09-10,110916.0,71.0,46877855.0,1
Ranjha Maahi,Ranjha Maahi - Single,Siddhant,2023-01-12,75.0,7.0,361176372.0,0
Hotline Bling,Trevor Nelson Club Classics,Drake,2016-11-04,35.0,6.0,2009670018.0,0
Sure Thing,All I Want Is You,Miguel,2010-05-25,190857.0,81.0,165856240.0,0
Talibans,No Love,Byron Messia,2023-01-20,2881.0,61.0,117764650.0,1
Love Story (Taylorï¿½ï¿½ï¿½s Ve,Love Story (Taylorï¿½ï¿½ï¿½s Ve,Taylor Swift,2021-02-12,71179.0,74.0,95479909.0,0
Skin de Bandida,Skin de Bandida - Single,Oscar Maydon,2023-09-22,14482.0,,81376781.0,1
Escapism. - Sped Up,Escapism. (Sped Up),RAYE,2022-11-25,47167.0,66.0,,1
Lisa,Lisa,Young Miko,2023-03-03,30013.0,67.0,141919199.0,1
I Can Feel It,I Can Feel It - Single,Kane Brown,2023-09-21,4589.0,,1031056.0,0
ıııı ıııı ıııııııı,ıııı ıııı ıııııııı - Single,ıııııııı ıııııııııııı,2024-05-02,,,32341045.0,0
you should see me in a crown,you should see me in a crown,Billie Eilish,2018-07-18,103375.0,71.0,520754022.0,0
Te Robarï¿,Te Robarï¿,Nicky Jam,2019-03-22,59096.0,61.0,768753162.0,0
Rewrite The Stars (with James Arthur & Anne-Marie),Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,2018-10-25,46385.0,73.0,867818629.0,0
FBI,FBI,Picus,2024-02-29,295.0,,68503599.0,0
Come and Say - Original Mix,Relyt Conections 3,"""XY""",2022-11-14,1.0,,415159148.0,0
Somebody (2024),Somebody (2024),Gotye,2024-02-09,14144.0,74.0,1992397.0,0
Dandelions,Dandelions,Ruth B.,2017-04-28,183674.0,82.0,96339252.0,0
Malvada,Malvada,Zï¿½ï¿½ Fe,2022-01-28,1711.0,53.0,401495057.0,0
I Love You So,I Love You So,The Walters,2014-11-28,218492.0,83.0,417265571.0,0
i love you,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,116055.0,75.0,280579630.0,0
Not Fair,Not Fair,Niklas Dee,2023-06-02,46918.0,69.0,902072.0,0
Benjamins Deli,Benjamins Deli - Single,JRitt,2023-10-24,446.0,,637836.0,0
Him & I (with Halsey),Him & I,G-Eazy,2017-11-30,141296.0,72.0,182719598.0,1
STAY (with Justin Bieber),Stay,The Kid LAROI,2021-07-09,11726.0,53.0,,0
TIKTOK,TIKTOK,Ian Lucas,2024-05-23,113.0,59.0,15887461.0,0
Call Your Friends,Call Your Friends - Single,Rod Wave,2023-08-18,10429.0,46.0,33439568.0,1
Rosa Pastel,Rosa Pastel,Peso Pluma,2023-04-20,2278.0,65.0,111990624.0,1
Dirt Cheap,Leather,Cody Johnson,2023-11-03,8961.0,11.0,11326093.0,0
Borderline,The Slow Rush,Tame Impala,2020-02-14,156377.0,76.0,125724257.0,0
Tï¿,Encerrados Pero Enfiestados (Live Vol. 1),Carin Leon,2020-05-22,31216.0,68.0,699298520.0,0
No Time To Die,No Time To Die,Billie Eilish,2020-02-13,91391.0,70.0,369182880.0,0
All Eyes on Me,All Eyes on Me - Single,Dj Belite,2022-12-20,512.0,,21746915.0,1
En El Radio Un Cochinero,En El Radio Un Cochinero,Victor Cibrian,2022-05-13,26581.0,61.0,306900769.0,0
Safari,Energï¿½,J Balvin,2016-06-03,61743.0,65.0,1254068497.0,0
comethru,comethru,Jeremy Zucker,2018-09-07,90889.0,69.0,659693784.0,0
ıııııııııııııııııııııııııııııııııııııııııı,ıııııııııııııııııııııııııııııııııııııııııı - Single,ııııııııııııııı ııııııııııııııı,2024-04-05,128.0,52.0,44586424.0,0
ROCKSTAR,$AD BOYZ 4 LIFE II,Junior H,2023-10-05,13021.0,79.0,59903646.0,1
Boy's a liar,Boy's a liar,PinkPantheress,2022-11-30,398.0,62.0,,0
O Patinho Colorido,"Bento e Totï¿½ï¿½, Vo",Bento e Totï¿,2019-11-15,2068.0,52.0,1003456602.0,0
La Mejor Version de Mi,La Mejor Versiï¿½ï¿½n d,NATTI NATASHA,2019-02-12,3302.0,66.0,974345116.0,0
B.O.T.A. (Baddest Of Them All),B.O.T.A. (Baddest Of Them All) / Move To The,Eliza Rose,2022-06-15,34495.0,52.0,90212996.0,0
Love Terremoto - Ao Vivo,"Resenha Preferida, Vol. 2 (Ao Vivo)",Os Barï¿½ï¿½es Da Pisad,2022-08-03,1868.0,40.0,458564536.0,0
Lucky Girl Syndrome,SUPER REAL ME,ILLIT,2024-03-25,1933.0,72.0,39607373.0,0
...Baby One More Time (from Kung Fu Panda 4),Kung Fu Panda 4 (Original Motion Picture Soundtrack),Tenacious D,2024-03-08,502.0,,33548614.0,0
Little Dark Age,Little Dark Age,MGMT,2017-10-17,197169.0,72.0,409991163.0,0
Una Lady Como Tï¿,Una Lady Como Tï¿,Manuel Turizo,2016-12-01,41.0,,1941794720.0,0
Whatever She Wants,Whatever She Wants,Bryson Tiller,2024-02-12,529.0,,,0
Hypnotized,Hypnotized,Purple Disco Machine,2020-04-08,77323.0,58.0,213371276.0,0
Diable,Bocaterrosa,Ven'nus,2023-02-28,117.0,10.0,326994714.0,0
Laung Laachi Title Track,"Laung Laachi Title Track (From ""Laung Laachi"")",Mannat Noor,2018-02-22,6294.0,45.0,1535932925.0,0
Chunni Me Perfume Lagawe,Chunni Me Perfume Lagawe - Single,Gajendra Gurjar,2022-06-13,,,501846542.0,0
Koka,Koka,Mankirt Aulakh,2023-11-06,1287.0,,142222735.0,0
ELEVEN,ELEVEN,IVE,2021-12-01,23542.0,66.0,458931624.0,0
Hasta el Amanecer,Hasta el Amanecer,Nicky Jam,2016-01-15,935.0,,1596092291.0,0
Space Cadet (feat. Gunna),NOT ALL HEROES WEAR CAPES,Metro Boomin,2018-11-02,204396.0,75.0,182161713.0,1
Poker Face ( Remix ),Poker Face ( Remix ),Bora Media,2023-10-17,1.0,,,0
November Rain (2022 Version),November Rain / Double Talkin' Jive / You Could Be Mine,Guns N' Roses,2022-11-04,2572.0,53.0,,0
ıııııııııııı ıııııııııııı,The End,Lusia Chebotina,2021-10-29,13584.0,51.0,366398853.0,0
We Ride,We Ride - Single,Bryan Martin,2022-10-28,30976.0,76.0,35463149.0,1
Rich Spirit,Mr. Morale & The Big Steppers,Kendrick Lamar,2022-05-13,68188.0,71.0,66231224.0,1
Cochinae,Querian Perreo?,Julianno Sosa,2022-04-19,35527.0,58.0,285012395.0,1
Juju On That Beat (TZ Anthem),Juju On That Beat (TZ Anthem),Zay Hilfigerrr,2016-09-30,30216.0,52.0,568942313.0,0
I'm Not The Only One,In The Lonely Hour (Deluxe),Sam Smith,2014-01-01,164059.0,77.0,464847219.0,0
Murder,Murder,Bgnzinho,2023-02-14,1475.0,37.0,1141572.0,1
Major Distribution,Her Loss,Drake,2022-11-04,708.0,62.0,26734808.0,1
Psikopat,Psikopat,Butrint Imeri,2024-05-16,387.0,,18494570.0,0
Piï¿½ï¿½man Deï¿,Piï¿½ï¿½man Deï¿½ï¿½ilim,Semicenk,2023-06-02,16247.0,65.0,147910091.0,0
Dynamite,Rokstarr (Special Edition),Taio Cruz,2010-01-01,204514.0,69.0,576914505.0,0
Chlorine,Trench,Twenty One Pilots,2018-10-05,9149.0,68.0,721254947.0,0
GIVENCHY,Temporada de Reggaetï¿½ï¿,Duki,2022-07-20,48629.0,62.0,203263077.0,1
Here,Here,Alessia Cara,2015-04-30,76646.0,65.0,656387408.0,0
COME UN TUONO (feat. Guï¿½,RADIO SAKURA,Rose Villain,2024-03-07,2987.0,75.0,26526323.0,1
Favorito,Favorito,Camilo,2020-03-26,42311.0,58.0,596356173.0,0
Royalty,Royalty,Egzod,2021-04-22,52261.0,74.0,156128236.0,0
Am I Wrong,More Music 2013,Nico & Vinz,2013-01-01,160031.0,71.0,243060460.0,0
Tennessee Orange,Tennessee Orange,Megan Moroney,2022-09-02,28139.0,73.0,30913276.0,0
Tennessee Orange,Tennessee Orange,Megan Moroney,2022-09-02,28139.0,73.0,30913276.0,0
Still Trappin' (with King Von),The Voice,Lil Durk,2020-12-24,76081.0,61.0,90527434.0,1
De Fresa y Coco,De Fresa y Coco,Luis R Conriquez,2023-11-10,7818.0,,92334733.0,0
He Dead (Oil Thief Remix),REMXNG 2.1,clipping.,2022-09-21,31.0,,434179026.0,0
YUM YUM (Slowed),YUM YUM,LXNGVX,2023-06-23,10792.0,64.0,82604684.0,1
Issues,Issues,Julia Michaels,2017-01-13,8699.0,69.0,333612581.0,0
Element,Meet The Woo 2,Pop Smoke,2020-02-07,16469.0,68.0,139802262.0,1
n.h.i.e.,n.h.i.e.,21 Savage,2024-01-10,16786.0,,4997224.0,1
GOD'S COUNTRY,UTOPIA,Travis Scott,2023-07-28,34681.0,64.0,10285324.0,1
Parado no Bailï¿½,Parado no Bailï¿½,MC L da Vinte,2018-07-23,87059.0,68.0,441752713.0,0
El Paso del Gigante,Los Reyes de los Sonidos,Grupo Soï¿½ï¿½,2023-11-24,1.0,,,0
F Boy,F Boy,Ander Huang,2020-08-22,973.0,19.0,59644.0,1
"Yo x Ti, Tu x Mi","Yo x Ti, Tu x Mi",ROSALï¿½,2019-08-15,76099.0,65.0,630335590.0,0
Say It,Say It,Tory Lanez,2015-07-31,8301.0,70.0,486163241.0,1
Ain't Shit,Planet Her,Doja Cat,2021-06-25,90475.0,70.0,154979267.0,1
Dancing With Your Ghost,Dancing With Your Ghost,Sasha Alex Sloan,2019-06-28,104197.0,71.0,67117513.0,0
SIRENS,UTOPIA,Travis Scott,2023-07-28,39218.0,65.0,22490105.0,1
Conexï¿½ï¿½es de Mï¿½ï¿½fia (feat. Rich,Conexï¿½ï¿½es de Mï¿½ï¿½fia (feat. Rich The Kid),Matuï¿,2023-04-30,29495.0,67.0,113216772.0,1
2 Hielos,2 Hielos,King Savagge,2023-02-02,16848.0,,60811918.0,1
BAD BOY,BAD BOY,Chris Jedi,2024-02-07,7316.0,,42037919.0,1
I Love Mama Mantu,I Love Mama Mantu,Bulan Sutena,2021-11-01,1905.0,37.0,102934351.0,0
Hall of Fame (feat. will.i.am),NRJ Hits 17,The Script,2012-01-01,180669.0,78.0,1122719476.0,0
